MGI	HMD	PhenoGeno
MGI:1923457	NA	MP:0005102,MP:0003731,MP:0011089,MP:0001262,MP:0011100,MP:0001328,MP:0012671,MP:0021107
MGI:1261890	NA	MP:0005011,MP:0002606,MP:0010052,MP:0004924,MP:0020870
MGI:1918730	NA	MP:0002169
MGI:1923046	NA	MP:0001402,MP:0002875,MP:0001417,MP:0020421,MP:0001258
MGI:2135756	NA	MP:0010954,MP:0004087,MP:0001566,MP:0000221,MP:0002269,MP:0010579,MP:0009763,MP:0003084,MP:0000266,MP:0001544,MP:0000751,MP:0005329,MP:0001399,MP:0005405,MP:0010724,MP:0001625,MP:0005402,MP:0004091,MP:0002651,MP:0005630,MP:0000759,MP:0009412,MP:0005598,MP:0008597,MP:0011110,MP:0030940,MP:0003819,MP:0000367,MP:0010053,MP:0001405
MGI:96446	NA	MP:0008499,MP:0004794,MP:0005596,MP:0008500,MP:0002497,MP:0008094,MP:0008495,MP:0008099,MP:0004762,MP:0005534,MP:0008897,MP:0002459,MP:0008177,MP:0004816,MP:0020155,MP:0003725,MP:0009766,MP:0008501,MP:0008097
MGI:1341800	NA	MP:0002169
MGI:3039562	NA	MP:0002169
MGI:2444585	NA	MP:0004738,MP:0011100,MP:0013292,MP:0005553
MGI:2445095	NA	MP:0001402,MP:0002409,MP:0004799,MP:0001513,MP:0002797,MP:0001406,MP:0004924,MP:0001399,MP:0001363,MP:0003674
MGI:3620954	NA	MP:0003795,MP:0010124,MP:0000135,MP:0000558,MP:0030439
MGI:5316765	NA	MP:0000276,MP:0011680,MP:0010458,MP:0010422,MP:0002625
MGI:1929293	NA	MP:0000745,MP:0001963,MP:0002622,MP:0001513,MP:0001552,MP:0002102,MP:0004362,MP:0004413,MP:0011967,MP:0004434,MP:0011061,MP:0005178,MP:0004529,MP:0001489,MP:0014406,MP:0004527,MP:0010087,MP:0004738,MP:0002606,MP:0009142,MP:0001556,MP:0001525,MP:0004431,MP:0004517,MP:0001486,MP:0004737,MP:0004532,MP:0004515,MP:0001967
MGI:96958	NA	MP:0005159,MP:0000242,MP:0005578,MP:0005293,MP:0001147,MP:0002941,MP:0002874,MP:0009647,MP:0001925,MP:0002686,MP:0002675,MP:0008280,MP:0001932,MP:0009230,MP:0004901,MP:0004852,MP:0008545,MP:0002687,MP:0001156,MP:0001146,MP:0005343,MP:0008893,MP:0002968
MGI:1888939	NA	MP:0002968,MP:0002169
MGI:1918834	NA	MP:0013279,MP:0020393,MP:0003077,MP:0000955
MGI:105058	NA	MP:0003157,MP:0003646,MP:0002841,MP:0002279,MP:0001575,MP:0011087,MP:0011100,MP:0001175,MP:0001953,MP:0002106
MGI:2679447	NA	MP:0002906,MP:0009538,MP:0014383,MP:0002064
MGI:1926235	NA	MP:0005560,MP:0001364,MP:0002098,MP:0001406,MP:0002968,MP:0005178,MP:0001399,MP:0005565
MGI:1919824	NA	MP:0001312,MP:0001935,MP:0008428,MP:0001258,MP:0001147,MP:0008535
MGI:97275	NA	MP:0002108,MP:0000730,MP:0031328,MP:0002169,MP:0008874,MP:0002106,MP:0000729,MP:0000733
MGI:3811763	NA	MP:0000435
MGI:2138169	NA	MP:0001513
MGI:98419	NA	MP:0005293,MP:0002727
MGI:95814	NA	MP:0003008,MP:0003960,MP:0002886,MP:0001262,MP:0002272,MP:0002169,MP:0010025,MP:0002945,MP:0001399,MP:0008531
MGI:1334419	NA	MP:0002412,MP:0000062,MP:0005560,MP:0001417,MP:0002408,MP:0000715,MP:0000579
MGI:102854	NA	MP:0002083,MP:0010402,MP:0010114,MP:0001262,MP:0011098,MP:0011862,MP:0003717,MP:0005152,MP:0003984,MP:0002874,MP:0011092,MP:0011101,MP:0009703,MP:0002416,MP:0003051,MP:0011086,MP:0000600,MP:0004201,MP:0011108,MP:0011109,MP:0003179,MP:0001732,MP:0003109,MP:0000585,MP:0000284,MP:0002811
MGI:1345192	NA	MP:0011100,MP:0013292
MGI:108448	NA	MP:0003229,MP:0003974,MP:0006055,MP:0012082,MP:0000264,MP:0000259,MP:0011098,MP:0005602,MP:0000293
MGI:1918847	NA	MP:0002169
MGI:1920247	NA	MP:0000745
MGI:1347246	NA	MP:0003960,MP:0005293,MP:0009286,MP:0014172,MP:0005290,MP:0031415,MP:0002079,MP:0005331,MP:0001261,MP:0002644,MP:0005438,MP:0003058,MP:0004890,MP:0010024,MP:0031618,MP:0008964,MP:0001433,MP:0002078,MP:0010379,MP:0005669
MGI:104848	NA	MP:0001312,MP:0001262,MP:0003961,MP:0001258,MP:0002411,MP:0001260
MGI:102676	NA	MP:0001876,MP:0002423,MP:0009766,MP:0001764,MP:0008873
MGI:1920040	NA	MP:0011100
MGI:1930943	NA	MP:0002972,MP:0002626,MP:0010507,MP:0005561,MP:0005627,MP:0010571,MP:0002968,MP:0002833
MGI:1196463	NA	MP:0001402,MP:0003795,MP:0010097,MP:0001155,MP:0002764,MP:0020421,MP:0000218,MP:0005013,MP:0010124,MP:0002216,MP:0001925,MP:0002834,MP:0001417,MP:0001258,MP:0002784,MP:0003961,MP:0010024,MP:0004852,MP:0020550,MP:0001156,MP:0002792,MP:0005419
MGI:1354952	NA	MP:0002666,MP:0005561,MP:0002608,MP:0005564,MP:0008045,MP:0002590,MP:0001399,MP:0002494
MGI:1344694	NA	MP:0002792,MP:0005562,MP:0010097,MP:0010068,MP:0002169,MP:0010053
MGI:1914982	NA	MP:0009298,MP:0002966,MP:0003233,MP:0009141,MP:0010570
MGI:1923698	NA	MP:0000218,MP:0005017,MP:0000219,MP:0005387,MP:0002444,MP:0020212,MP:0000692,MP:0000694,MP:0005018
MGI:103302	NA	MP:0000745,MP:0006400,MP:0002098,MP:0004462,MP:0004456,MP:0000527,MP:0002100,MP:0009003,MP:0011290,MP:0004679,MP:0004726,MP:0005325,MP:0030873,MP:0003935,MP:0002590,MP:0003235,MP:0003756,MP:0005176,MP:0000428,MP:0000111,MP:0002114,MP:0000128,MP:0002258,MP:0000585,MP:0030319,MP:0002110,MP:0001292,MP:0030026,MP:0002083,MP:0000031,MP:0004574,MP:0001262,MP:0008148,MP:0000562,MP:0002689,MP:0000536,MP:0008146,MP:0004790,MP:0004647,MP:0011085,MP:0005105,MP:0002875,MP:0000377,MP:0010985,MP:0005548,MP:0000106,MP:0012173,MP:0000154,MP:0003154,MP:0004757,MP:0005103,MP:0001405,MP:0003078,MP:0002428,MP:0011088,MP:0004463,MP:0000455,MP:0030868,MP:0000063,MP:0011100,MP:0005201,MP:0001676,MP:0001293,MP:0004538,MP:0001297,MP:0009888,MP:0001286,MP:0000438,MP:0003050,MP:0002169,MP:0009674,MP:0004612,MP:0010688,MP:0000458,MP:0004200,MP:0009883,MP:0000157,MP:0030200,MP:0002260,MP:0001265,MP:0002989,MP:0000159,MP:0000137,MP:0000153,MP:0003675,MP:0000079,MP:0011387,MP:0000914,MP:0003345,MP:0000220,MP:0003446,MP:0030136,MP:0005508,MP:0003056,MP:0003670,MP:0008528,MP:0000060,MP:0004505
MGI:2144724	NA	MP:0001529,MP:0011100,MP:0013294,MP:0002080,MP:0002075
MGI:3808787	NA	MP:0000373,MP:0000371,MP:0008237,MP:0002938
MGI:1330290	NA	MP:0001191,MP:0001123,MP:0002098,MP:0001262,MP:0001147,MP:0002135,MP:0002075,MP:0000398,MP:0002874,MP:0000405,MP:0002796,MP:0000208,MP:0002875,MP:0000400,MP:0001265,MP:0011086,MP:0001153,MP:0001154,MP:0003675,MP:0003809,MP:0000420,MP:0000522,MP:0004901,MP:0001143,MP:0001136,MP:0004852,MP:0001156,MP:0001922,MP:0011109,MP:0001146,MP:0003179,MP:0004970,MP:0001144,MP:0001923
MGI:3811393	NA	MP:0000435
MGI:1923510	NA	MP:0001326,MP:0011281,MP:0001261,MP:0002705,MP:0008544,MP:0003730,MP:0008489,MP:0001265,MP:0011086
MGI:1345184	NA	MP:0002090,MP:0010748,MP:0001325,MP:0000904,MP:0000805,MP:0004165,MP:0005241,MP:0000968
MGI:894703	NA	MP:0001730,MP:0020327,MP:0011098,MP:0000928,MP:0001648,MP:0001622,MP:0003658
MGI:2676860	NA	MP:0010113,MP:0004672
MGI:1927072	NA	MP:0010175,MP:0002941,MP:0002447,MP:0005621,MP:0002874,MP:0002641,MP:0005562,MP:0000245,MP:0002591,MP:0002169,MP:0010178,MP:0031084,MP:0010067,MP:0002813,MP:0004952,MP:0010177,MP:0008826
MGI:2661847	NA	MP:0003051
MGI:106221	NA	MP:0002675,MP:0008892,MP:0001925,MP:0001932,MP:0009230,MP:0002687
MGI:2429763	NA	MP:0001402,MP:0000788,MP:0002804,MP:0003691,MP:0001393,MP:0000746,MP:0000955,MP:0001513,MP:0002269,MP:0001522,MP:0001406,MP:0004768,MP:0010047,MP:0003225,MP:0001023,MP:0000852,MP:0003993,MP:0001405
MGI:3040687	NA	MP:0002169
MGI:2679586	NA	MP:0001402
MGI:4358374	NA	MP:0001935,MP:0008597,MP:0001732,MP:0008553,MP:0000352,MP:0002685,MP:0001533,MP:0008593,MP:0008578,MP:0005668,MP:0008639,MP:0008489,MP:0004001,MP:0000351
MGI:1927139	NA	MP:0005621,MP:0011088,MP:0002083,MP:0002064,MP:0001732,MP:0011085,MP:0002945,MP:0001265
MGI:1924602	NA	MP:0014052,MP:0001925,MP:0001932,MP:0009230,MP:0001147,MP:0004852,MP:0009376,MP:0002687
MGI:98385	NA	MP:0005014,MP:0001924,MP:0005154,MP:0008956,MP:0002495,MP:0001862,MP:0003135,MP:0008810,MP:0003657,MP:0000208,MP:0010035,MP:0004952,MP:0011086,MP:0002161,MP:0010375,MP:0002743,MP:0008074,MP:0002590,MP:0005348,MP:0031085,MP:0002830,MP:0008102,MP:0005026,MP:0001656,MP:0002812,MP:0003656,MP:0002594,MP:0000321,MP:0000599,MP:0002412,MP:0002083,MP:0000172,MP:0014605,MP:0000240,MP:0002813,MP:0005096,MP:0002095,MP:0002704,MP:0000611,MP:0003103,MP:0002874,MP:0002640,MP:0002643,MP:0008078,MP:0002875,MP:0011085,MP:0005639,MP:0009547,MP:0002082,MP:0000274,MP:0009395,MP:0000691,MP:0002493,MP:0002447,MP:0001577,MP:0009568,MP:0011110,MP:0000255,MP:0005642,MP:0006050,MP:0003868,MP:0001585,MP:0002397,MP:0010922,MP:0008808,MP:0011088,MP:0005048,MP:0000602,MP:0001386,MP:0005013,MP:0000245,MP:0005097,MP:0011100,MP:0008388,MP:0005015,MP:0000422,MP:0000314,MP:0008828,MP:0010163,MP:0001175,MP:0008807,MP:0021002,MP:0001923,MP:0010019,MP:0014606,MP:0002641,MP:0011087,MP:0005344,MP:0003717,MP:0002424,MP:0000218,MP:0011101,MP:0002591,MP:0001488,MP:0001265,MP:0001625,MP:0000248,MP:0021003,MP:0004154,MP:0000220,MP:0020409,MP:0008826,MP:0002810,MP:0014473,MP:0000219,MP:0000689,MP:0011188,MP:0006085,MP:0002642,MP:0003946
MGI:109483	NA	MP:0009453,MP:0001363,MP:0009141,MP:0001489,MP:0001405
MGI:3038457	NA	MP:0001511
MGI:892986	NA	MP:0001800,MP:0002412,MP:0000696,MP:0002359,MP:0000477,MP:0005022,MP:0008496,MP:0008495,MP:0005093,MP:0008782,MP:0008470,MP:0008497,MP:0002494,MP:0002357
MGI:1927224	NA	MP:0011092
MGI:1930025	NA	MP:0005333,MP:0010506,MP:0011110
MGI:1916403	NA	MP:0001417,MP:0000692,MP:0003641,MP:0001399,MP:0000774,MP:0002188,MP:0000601
MGI:1891017	NA	MP:0003731,MP:0000745
MGI:106250	NA	MP:0005633,MP:0001293,MP:0000111,MP:0004158,MP:0005170,MP:0011954,MP:0011659,MP:0000195,MP:0010488,MP:0010466,MP:0003019,MP:0002135,MP:0011670
MGI:88449	NA	MP:0001544,MP:0004087,MP:0000751,MP:0031318,MP:0006055,MP:0003658,MP:0002108
MGI:5425986	NA	MP:0000198
MGI:2443335	NA	MP:0000063,MP:0002169,MP:0002965
MGI:2449771	NA	MP:0011228,MP:0000198
MGI:2685870	NA	MP:0001146,MP:0013279,MP:0005292,MP:0002590,MP:0002833,MP:0002699,MP:0001147,MP:0001926,MP:0010053
MGI:1922902	NA	MP:0004738
MGI:104737	NA	MP:0002346,MP:0000693,MP:0000688,MP:0008102,MP:0005621,MP:0008210,MP:0008522,MP:0002083,MP:0000689,MP:0002020,MP:0000240,MP:0002362,MP:0002619,MP:0011703,MP:0002032,MP:0009308
MGI:1924265	NA	MP:0000218,MP:0001488
MGI:3043381	NA	MP:0002128,MP:0002191,MP:0000259,MP:0012201
MGI:1341295	NA	MP:0008561,MP:0002412,MP:0002460,MP:0002451,MP:0003009,MP:0008706
MGI:1919599	NA	MP:0002874,MP:0010053,MP:0010068,MP:0010124,MP:0003443,MP:0005296,MP:0003961,MP:0005602,MP:0005554,MP:0002079
MGI:1913346	NA	MP:0001402,MP:0000150,MP:0001697,MP:0013293,MP:0005355,MP:0011100,MP:0004924,MP:0008935,MP:0001399,MP:0000681,MP:0020870
MGI:1924955	NA	MP:0001417,MP:0009142,MP:0003020,MP:0002060
MGI:1913100	NA	MP:0006359,MP:0000042,MP:0004888,MP:0011967,MP:0004404,MP:0001486,MP:0004402,MP:0002606,MP:0004529,MP:0001967
MGI:5425469	NA	MP:0002968
MGI:1927184	NA	MP:0001469,MP:0003008,MP:0001898,MP:0001392,MP:0001900,MP:0002207,MP:0002923,MP:0002912,MP:0002965,MP:0001463,MP:0008805
MGI:95797	NA	MP:0011091,MP:0001262,MP:0002085,MP:0002833,MP:0005344,MP:0002640,MP:0011092,MP:0002981,MP:0000208,MP:0011100,MP:0002875,MP:0004952,MP:0005584,MP:0011086,MP:0011095,MP:0002590,MP:0002080,MP:0005630,MP:0005559,MP:0002447,MP:0005562,MP:0010831,MP:0031084,MP:0005642,MP:0003656
MGI:96497	NA	MP:0005017,MP:0002439,MP:0008185,MP:0002458,MP:0008097,MP:0002459,MP:0003132
MGI:102525	NA	MP:0002058,MP:0011087,MP:0002169,MP:0001092,MP:0000846,MP:0002856,MP:0012267,MP:0001093,MP:0000841,MP:0001065,MP:0000840,MP:0003684,MP:0012268,MP:0001435,MP:0009546,MP:0011089,MP:0000961,MP:0001081,MP:0001388,MP:0000964,MP:0001523,MP:0001083,MP:0003637,MP:0001438
MGI:3038443	NA	MP:0000564
MGI:1346343	NA	MP:0003453,MP:0005501,MP:0004499,MP:0009581
MGI:1927653	NA	MP:0004008,MP:0002757,MP:0020508,MP:0002272,MP:0011620,MP:0001442,MP:0004811,MP:0001447,MP:0001415,MP:0001364,MP:0012306,MP:0008428,MP:0002945,MP:0001399,MP:0003633,MP:0001394,MP:0020875,MP:0009456,MP:0002804,MP:0009745,MP:0002062,MP:0030585,MP:0004924,MP:0011269,MP:0012293,MP:0002910,MP:0010069,MP:0001409,MP:0020876,MP:0010053,MP:0001405
MGI:98475	NA	MP:0002272,MP:0009757,MP:0001905,MP:0004811,MP:0009747,MP:0009750,MP:0001364,MP:0002736,MP:0002933,MP:0001968,MP:0002423,MP:0001970,MP:0001399,MP:0003071,MP:0001952,MP:0003633,MP:0005407,MP:0003481,MP:0005656,MP:0001800,MP:0001876,MP:0003663,MP:0008872,MP:0002735,MP:0008531,MP:0002665,MP:0020351,MP:0020844,MP:0003964,MP:0005498,MP:0031391,MP:0001777,MP:0002281,MP:0009712,MP:0001405
MGI:1919912	NA	MP:0010097,MP:0005293,MP:0011100,MP:0001325,MP:0001488,MP:0002699
MGI:1202717	NA	MP:0000141,MP:0011091,MP:0008441,MP:0000755,MP:0001491,MP:0000140,MP:0001469,MP:0000556,MP:0011092,MP:0000783,MP:0001916,MP:0000830,MP:0000936,MP:0000825,MP:0001690,MP:0005412,MP:0001463,MP:0000592,MP:0006279,MP:0003051,MP:0004620,MP:0011086,MP:0004201,MP:0001698,MP:0001915,MP:0008031,MP:0004622,MP:0002114,MP:0005225,MP:0000585,MP:0008235,MP:0004950,MP:0001786,MP:0002083,MP:0001262,MP:0002089,MP:0014552,MP:0004605,MP:0008530,MP:0004948,MP:0002823,MP:0000826,MP:0004621,MP:0001648,MP:0005623,MP:0003424,MP:0003843,MP:0000788,MP:0010459,MP:0001750,MP:0012173,MP:0000154,MP:0000284,MP:0005590,MP:0005223,MP:0009937,MP:0010402,MP:0004980,MP:0000792,MP:0004250,MP:0002109,MP:0004174,MP:0014273,MP:0004277,MP:0000955,MP:0011100,MP:0003385,MP:0001126,MP:0000150,MP:0000812,MP:0001914,MP:0011089,MP:0001575,MP:0008271,MP:0006054,MP:0002229,MP:0004609,MP:0000260,MP:0004703,MP:0005421,MP:0003052,MP:0001691,MP:0001785,MP:0004073,MP:0000790,MP:0000074,MP:0021008,MP:0011087,MP:0002169,MP:0000259,MP:0011101,MP:0006055,MP:0004624,MP:0004200,MP:0001488,MP:0000157,MP:0005178,MP:0001258,MP:0014558,MP:0000808,MP:0001265,MP:0002111,MP:0001926,MP:0001917,MP:0000137,MP:0002152,MP:0002270,MP:0000079,MP:0008149,MP:0003345,MP:0003658,MP:0000963,MP:0030286,MP:0001614,MP:0006029,MP:0004981,MP:0003214,MP:0010052,MP:0003224,MP:0004321,MP:0020329,MP:0011099
MGI:2685003	NA	MP:0000063,MP:0003961
MGI:2147039	NA	MP:0002169
MGI:1920723	NA	MP:0013293,MP:0011100,MP:0011094,MP:0001399,MP:0003984
MGI:2159640	NA	MP:0001406,MP:0010095,MP:0001304
MGI:109340	NA	MP:0008543,MP:0003727,MP:0002745,MP:0005130,MP:0001303,MP:0006355,MP:0003816,MP:0001296,MP:0011481,MP:0010437,MP:0001299,MP:0000272,MP:0000694,MP:0011667,MP:0000644,MP:0011092,MP:0001312,MP:0010807,MP:0004163,MP:0011099,MP:0002100,MP:0012536,MP:0010709,MP:0012144,MP:0011086,MP:0005102,MP:0004158,MP:0005258,MP:0010392,MP:0006064,MP:0002659,MP:0000118,MP:0001698,MP:0006061,MP:0011569,MP:0008259,MP:0000120,MP:0011109,MP:0010406,MP:0000111,MP:0001314,MP:0010422,MP:0003818,MP:0030026,MP:0002672,MP:0006009,MP:0002766,MP:0001701,MP:0000266,MP:0002823,MP:0002689,MP:0004021,MP:0001680,MP:0004673,MP:0004113,MP:0010668,MP:0001706,MP:0006198,MP:0001317,MP:0030579,MP:0000274,MP:0001304,MP:0001944,MP:0010403,MP:0010440,MP:0002080,MP:0006240,MP:0002092,MP:0020854,MP:0030039,MP:0010426,MP:0008365,MP:0006126,MP:0004283,MP:0013352,MP:0000284,MP:0010454,MP:0006065,MP:0009937,MP:0002576,MP:0010402,MP:0013351,MP:0005551,MP:0003119,MP:0000297,MP:0000455,MP:0011965,MP:0030541,MP:0000267,MP:0000282,MP:0001147,MP:0005497,MP:0000477,MP:0011100,MP:0003091,MP:0000598,MP:0010607,MP:0006107,MP:0000279,MP:0001575,MP:0005247,MP:0010412,MP:0005132,MP:0001297,MP:0006241,MP:0001319,MP:0001700,MP:0004159,MP:0003384,MP:0003052,MP:0000162,MP:0001286,MP:0002725,MP:0008336,MP:0009829,MP:0000778,MP:0004110,MP:0003271,MP:0011087,MP:0002169,MP:0000531,MP:0002085,MP:0000281,MP:0000299,MP:0002084,MP:0008329,MP:0004624,MP:0000458,MP:0012273,MP:0000692,MP:0001265,MP:0003686,MP:0030171,MP:0004022,MP:0030038,MP:0000914,MP:0001636,MP:0005545,MP:0013349,MP:0011108,MP:0008726,MP:0000689,MP:0001672,MP:0013337,MP:0006062,MP:0010052,MP:0008338,MP:0003105,MP:0012535
MGI:101774	NA	MP:0005017,MP:0001790,MP:0008217,MP:0002169,MP:0008212,MP:0001806,MP:0008498,MP:0008168,MP:0008497,MP:0008214,MP:0008501,MP:0002490,MP:0008186,MP:0008496,MP:0000716,MP:0008495,MP:0005093,MP:0002458,MP:0009925,MP:0010229,MP:0008215,MP:0004978,MP:0008896,MP:0005018,MP:0009922,MP:0003132,MP:0002144,MP:0001800,MP:0001805,MP:0008209,MP:0004939,MP:0008211,MP:0005092,MP:0004046,MP:0003077,MP:0008897,MP:0002459,MP:0008189,MP:0020154,MP:0004816,MP:0002460,MP:0002145,MP:0004771,MP:0008182,MP:0000238
MGI:5792177	NA	MP:0002115
MGI:1344363	NA	MP:0011874,MP:0001415,MP:0001364,MP:0011100,MP:0009142,MP:0002764,MP:0000157,MP:0002060,MP:0001399,MP:0013292
MGI:1924705	NA	MP:0002082,MP:0001265
MGI:5425914	NA	MP:0000194
MGI:1915528	NA	MP:0001566,MP:0001697,MP:0011100,MP:0009142,MP:0004258,MP:0011110,MP:0001510,MP:0003231,MP:0001711,MP:0011239
MGI:2444008	NA	MP:0001730,MP:0012685,MP:0001685,MP:0003795,MP:0011098,MP:0000352,MP:0003984,MP:0012161,MP:0001705,MP:0009593,MP:0002084,MP:0002836,MP:0001693,MP:0011100,MP:0011096,MP:0001258,MP:0002086,MP:0005221,MP:0001683,MP:0009142,MP:0011190,MP:0011186,MP:0012159,MP:0004609,MP:0001698,MP:0002230,MP:0003085,MP:0011110,MP:0002584,MP:0001675
MGI:2143974	NA	MP:0000218,MP:0000222,MP:0005416,MP:0005561,MP:0010068,MP:0012359,MP:0031164,MP:0005606,MP:0002169,MP:0012615,MP:0005146,MP:0012222,MP:0012328,MP:0002590
MGI:106040	NA	MP:0011091,MP:0004358,MP:0000564,MP:0010402,MP:0000431,MP:0001879,MP:0000554,MP:0000562,MP:0000266,MP:0001544,MP:0002109,MP:0010196,MP:0002115,MP:0008817,MP:0000592,MP:0002111,MP:0020301,MP:0000566,MP:0002639,MP:0005306,MP:0000279,MP:0005104,MP:0005312,MP:0008736,MP:0000435,MP:0002740,MP:0004374,MP:0003140,MP:0000111,MP:0000413,MP:0003807,MP:0000585,MP:0009905,MP:0002110
MGI:1336974	NA	MP:0005560,MP:0002083,MP:0000488,MP:0001262,MP:0008108,MP:0010155,MP:0010157,MP:0014082,MP:0005178,MP:0013482,MP:0011086,MP:0008109,MP:0013483,MP:0011882,MP:0004841,MP:0008012,MP:0000496,MP:0001732,MP:0005419
MGI:96598	NA	MP:0011092,MP:0030080,MP:0004791,MP:0001935,MP:0000116,MP:0004790,MP:0008770,MP:0005358
MGI:1096397	NA	MP:0001730,MP:0003731,MP:0014259,MP:0005389,MP:0011100,MP:0005380,MP:0012129,MP:0011094,MP:0009781,MP:0005378
MGI:87892	NA	MP:0010386,MP:0002887,MP:0000538,MP:0010052
MGI:1917473	NA	MP:0014259,MP:0001728,MP:0003694,MP:0011092,MP:0011100
MGI:1914043	NA	MP:0002675,MP:0001625,MP:0008933,MP:0011109,MP:0002766,MP:0011069,MP:0001935,MP:0011380,MP:0004132,MP:0004131,MP:0011055,MP:0013197,MP:0001706,MP:0008535,MP:0001891
MGI:1925503	NA	MP:0005621,MP:0008499,MP:0003043,MP:0008074,MP:0002135,MP:0002764,MP:0001258,MP:0005584
MGI:88314	NA	MP:0000872,MP:0000857,MP:0001566,MP:0003960,MP:0001928,MP:0005293,MP:0001147,MP:0008810,MP:0000852,MP:0000849,MP:0001130,MP:0000889,MP:0004174,MP:0001399,MP:0001926,MP:0013279,MP:0000886,MP:0002590,MP:0004852,MP:0002687,MP:0005559,MP:0001512,MP:0008572,MP:0000438,MP:0000877,MP:0010052,MP:0002968,MP:0000873,MP:0010025
MGI:1915255	NA	MP:0003960,MP:0002059,MP:0030278,MP:0005006,MP:0001147,MP:0002135,MP:0002075,MP:0000266,MP:0000062,MP:0010875,MP:0002834,MP:0005292,MP:0002339,MP:0000692,MP:0001126,MP:0009709,MP:0002113,MP:0003068,MP:0000598,MP:0001891,MP:0002989,MP:0004931,MP:0000274,MP:0000639,MP:0002152,MP:0000691,MP:0010025,MP:0001297,MP:0002092,MP:0001146,MP:0002282,MP:0000689,MP:0010052,MP:0011710,MP:0002968,MP:0002060,MP:0001120,MP:0000702,MP:0005635,MP:0000074
MGI:1098801	NA	MP:0011110
MGI:3626337	NA	MP:0020913,MP:0002451,MP:0020916
MGI:2140983	NA	MP:0000266,MP:0011047,MP:0005633,MP:0000274,MP:0005554,MP:0000689,MP:0009709,MP:0002060,MP:0001120,MP:0000709,MP:0001489,MP:0000703
MGI:2671434	NA	MP:0001265,MP:0008911
MGI:102707	NA	MP:0009937,MP:0002152,MP:0000819,MP:0001399,MP:0000968
MGI:104684	NA	MP:0005621,MP:0003545,MP:0002910,MP:0002169,MP:0002863,MP:0003234,MP:0004524,MP:0002066,MP:0001987
MGI:1098265	NA	MP:0000221,MP:0012329,MP:0001556,MP:0000182,MP:0002968,MP:0005178,MP:0020414
MGI:1916161	NA	MP:0003078,MP:0001289,MP:0005238,MP:0009674,MP:0002135,MP:0001290,MP:0000440,MP:0003704,MP:0001312,MP:0002109,MP:0002840,MP:0009703,MP:0000841,MP:0011100,MP:0003720,MP:0001293,MP:0001914,MP:0011089,MP:0000914,MP:0001297,MP:0010174,MP:0005545,MP:0002092,MP:0001176,MP:0000428,MP:0001785,MP:0000897,MP:0000496,MP:0001325,MP:0003237,MP:0001306
MGI:1098239	NA	MP:0009937,MP:0002151,MP:0012059,MP:0010975,MP:0000564,MP:0010402,MP:0011087,MP:0009743,MP:0004157,MP:0010460,MP:0000562,MP:0000955,MP:0012061,MP:0005650,MP:0000157,MP:0001891,MP:0000159,MP:0001293,MP:0000153,MP:0012251,MP:0009744,MP:0005170,MP:0010412,MP:0000914,MP:0001297,MP:0005508,MP:0003924,MP:0000273,MP:0001785,MP:0000111,MP:0000154,MP:0012060,MP:0000284,MP:0003936,MP:0006065,MP:0001178
MGI:5049991	NA	MP:0012270,MP:0012269
MGI:3817955	NA	MP:0002792,MP:0005103
MGI:5425522	NA	MP:0002966
MGI:1929699	NA	MP:0009498,MP:0011101,MP:0000527,MP:0002929,MP:0003254,MP:0003675,MP:0004247,MP:0002928,MP:0008518,MP:0001270,MP:0011085,MP:0001944,MP:0002705,MP:0009343,MP:0001265,MP:0003336,MP:0008585,MP:0003068
MGI:3815154	NA	MP:0001260
MGI:1925571	NA	MP:0002169
MGI:1202305	NA	MP:0011100
MGI:5614493	NA	MP:0008539,MP:0010181,MP:0004499,MP:0008658,MP:0014234
MGI:99954	NA	MP:0005576,MP:0002083,MP:0005608,MP:0001516,MP:0001262,MP:0001513,MP:0009403,MP:0002269,MP:0003898,MP:0001406,MP:0000755,MP:0000938,MP:0003851,MP:0008814,MP:0006267,MP:0000749,MP:0001052,MP:0001957,MP:0001263,MP:0003084,MP:0000285,MP:0000266,MP:0001544,MP:0020378,MP:0009400,MP:0000278,MP:0010124,MP:0009434,MP:0011100,MP:0003928,MP:0011085,MP:0001515,MP:0003225,MP:0008022,MP:0010334,MP:0001265,MP:0003068,MP:0003137,MP:0005404,MP:0013138,MP:0006264,MP:0005294,MP:0005150,MP:0002279,MP:0004239,MP:0003177,MP:0010239,MP:0004235,MP:0002795,MP:0003828,MP:0001106,MP:0005574,MP:0000280,MP:0004071,MP:0004566,MP:0003140,MP:0009404,MP:0009413,MP:0002327,MP:0001973,MP:0001523,MP:0003896,MP:0005585,MP:0006085,MP:0010090,MP:0002060,MP:0005333,MP:0001510,MP:0010053,MP:0001053,MP:0001405
MGI:3043035	NA	MP:0000373,MP:0002075,MP:0011098,MP:0002939
MGI:1343184	NA	MP:0000222,MP:0001566,MP:0002641,MP:0002083,MP:0005065,MP:0002026,MP:0000194,MP:0012563,MP:0000218,MP:0002123,MP:0020934,MP:0000245,MP:0005097,MP:0011176,MP:0010178,MP:0000691,MP:0030025,MP:0002417,MP:0001529,MP:0001577,MP:0001601,MP:0000321
MGI:1100500	NA	MP:0002442,MP:0008720,MP:0008719,MP:0003329
MGI:97478	NA	MP:0001146,MP:0005293,MP:0001148,MP:0005344,MP:0000598,MP:0000601
MGI:2442633	NA	MP:0003960,MP:0000062,MP:0010123
