type	phastCons
moderate	0.07726585202443925
moderate	0.09078018
moderate	0.10909761707148788
moderate	0.07564483327500872
moderate	0.09619431352798018
moderate	0.04255333506878392
moderate	0.10870480832462961
moderate	0.0842246166049709
moderate	0.08646569431390529
moderate	0.09508793992513193
moderate	0.1114240557594424
moderate	0.0851049246929303
moderate	0.08425962721733649
moderate	0.15305827793319896
moderate	0.12576099188117568
moderate	0.06271449388821283
moderate	0.08060700557467447
moderate	0.06405974165198378
moderate	0.09687305
moderate	0.07655014934679635
moderate	0.06306216937830622
moderate	0.08898274773827058
moderate	0.07824326513469729
moderate	0.06705981119622392
moderate	0.06047019529804703
moderate	0.11129112197922755
moderate	0.0659131260811743
moderate	0.05792344633878065
moderate	0.06258481615660215
moderate	0.14117101856413586
moderate	0.16101242887268358
moderate	0.114187585971465
moderate	0.17687551380527297
moderate	0.1329180546904824
moderate	0.0780364880958338
moderate	0.13372511173979276
moderate	0.1117247155056899
moderate	0.13426847536950737
moderate	0.1887591990398326
moderate	0.11490714952025584
moderate	0.12718244775596416
moderate	0.17105064407559592
moderate	0.09485363146368535
moderate	0.06452322
moderate	0.10634829651703483
moderate	0.1004661425209074
moderate	0.13810342999469846
moderate	0.18049183517977022
moderate	0.10481447193862835
moderate	0.1562648714589979
moderate	0.15269049006019456
moderate	0.1820277760527519
moderate	0.09264946313752419
moderate	0.04492747913976521
moderate	0.036424790000000005
moderate	0.04836038740428985
moderate	0.08138207800040206
moderate	0.07657296153591275
moderate	0.07962702872656859
moderate	0.09217936874345493
moderate	0.12322983538681084
moderate	0.18914264143922374
moderate	0.10976276673582502
moderate	0.08799235551415495
moderate	0.169947802532262
moderate	0.10604244872653819
moderate	0.21236169147252656
moderate	0.2014868657940074
moderate	0.07777618566700331
moderate	0.1048172931733291
moderate	0.22536896737934758
moderate	0.13027764159721458
moderate	0.17457231681383523
moderate	0.08351794482055178
