gene_name	DRC150
RCOR1	0.0015421
RCOR3	0.00159533
RCSD1	0.00127451
RD3	0.00162954
RDH13	0.00110267
RDH14	0.00200403
RDH8	0.00220574
RDM1	0.00103291
RDX	0.00144731
RECK	0.00159174
RECQL5	0.00153711
REEP1	0.00186711
REEP3	0.00192591
REEP6	0.00128942
REG1A	0.000953844
REG1B	0.000962218
REG1P	0.000935895
REG3G	0.00106895
REG4	0.00156628
RELB	0.00191867
RELL1	0.00268071
RELN	0.00285467
RELT	0.00137468
REN	0.00183368
REPS1	0.00282057
RER1	0.00175482
RERE	0.00170074
RERG	0.00161196
RERGL	0.00214055
RESP18	0.00139518
REST	0.00161295
RET	0.00239281
RETN	0.00100527
RETNLB	0.00237417
RETSAT	0.00107673
REV3L	0.00177008
REXO1	0.00173944
RFC1	0.00256478
RFC3	0.00281247
RFC3P1	0.00150677
RFESD	0.00112864
RFNG	0.00139547
RFPL1S	0.00178623
RFPL2	0.00185552
RFPL3S	0.00143223
RFPL4A	0.00206777
RFPL4AP3	0.00185299
RFPL4AP5	0.00159409
RFT1	0.0031638
RFTN1	0.0011221
RFWD2	0.00162577
RFWD2P1	0.00109763
RFX2	0.00103298
RFX3	0.00121309
RFX4	0.00155618
RFX7	0.00114906
RFX8	0.0012468
RFXAP	0.00116946
RGCC	0.00208264
RGL1	0.00147071
RGL3	0.0018476
RGMA	0.00164294
RGPD2	0.00212903
RGPD3	0.00175732
RGPD8	0.00276956
RGR	0.00228886
RGS1	0.00158163
RGS10	0.00164326
RGS11	0.00351807
RGS12	0.00159689
RGS13	0.00125471
RGS14	0.00220806
RGS17	0.00188584
RGS18	0.00151685
RGS20	0.00155964
RGS21	0.00149818
RGS22	0.0015989
RGS3	0.00102689
RGS4	0.00156726
RGS5	0.00137882
RGS6	0.00185797
RGS7	0.00274836
RGS7BP	0.00200898
RGS8	0.00127162
RGS9	0.00128869
RGS9BP	0.00181684
RGSL1	0.0015422
RHBDD1	0.00107913
RHBDD2	0.00204699
RHBDF1P1	0.00138804
RHBDF2	0.00158239
RHBDL2	0.00280909
RHBDL3	0.00160403
RHBG	0.00181721
RHCG	0.00157034
RHD	0.00238009
RHEB	0.00122031
RHEBL1	0.00232532
RHOB	0.00143887
RHOBTB1	0.00150249
RHOBTB2	0.00142998
RHOBTB3	0.00124816
RHOG	0.00161124
RHOH	0.001987
RHOJ	0.00235675
RHOT1	0.00154469
RHOU	0.00198433
RHPN2	0.00178464
RIBC2	0.0013578
RIC3	0.00113992
RICTOR	0.00164273
RIF1	0.00225166
RIIAD1	0.00180673
RILPL1	0.00395871
RILPL2	0.0039851
RIMBP2	0.00148224
RIMBP3	0.00193319
RIMBP3B	0.00233673
RIMKLA	0.00210248
RIMKLB	0.00145571
RIMS1	0.00202929
RIMS2	0.00233311
RIMS4	0.00143841
RIN2	0.00179143
RIN3	0.000953919
RINL	0.00169169
RINT1	0.00110958
RIOK1	0.00154598
RIOK2	0.00157038
RIOK3P1	0.00106713
RIPK1	0.00116261
RIPK2	0.00180058
RIPK3	0.00417932
RIPK4	0.00153267
RIT2	0.0014727
RLBP1	0.001448
RLF	0.00133255
RLN2	0.00119289
RLN3	0.0012153
RMDN2	0.0030714
RMDN2-AS1	0.0030714
RMI2	0.00202839
RMND1	0.00153709
RMND5A	0.0018332
RMND5B	0.00210476
RMRP	0.00175086
RMRPP5	0.00201954
RMST	0.00119983
RN7SKP10	0.00102726
RN7SKP102	0.00105862
RN7SKP104	0.00142638
RN7SKP106	0.00140629
RN7SKP108	0.00122512
RN7SKP11	0.0021038
RN7SKP112	0.000543929
RN7SKP113	0.00302417
RN7SKP117	0.00147352
RN7SKP120	0.00203632
RN7SKP121	0.000759012
RN7SKP122	0.00122629
RN7SKP126	0.001124
RN7SKP127	0.00226642
RN7SKP129	0.00129735
RN7SKP13	0.00172206
RN7SKP136	0.00109378
RN7SKP14	0.00116843
RN7SKP140	0.00135167
RN7SKP141	0.0205792
RN7SKP142	0.00157151
RN7SKP143	0.00158438
RN7SKP144	0.00142492
RN7SKP146	0.00116925
RN7SKP147	0.00162263
RN7SKP148	0.000928491
RN7SKP15	0.00167214
RN7SKP156	0.00116771
RN7SKP157	0.00175934
RN7SKP159	0.00188881
RN7SKP164	0.00158076
RN7SKP165	0.00148757
RN7SKP166	0.00171946
RN7SKP167	0.00217293
RN7SKP168	0.0015504
RN7SKP17	0.0017567
RN7SKP174	0.00121549
RN7SKP178	0.00106213
RN7SKP181	0.000791469
RN7SKP182	0.00121489
RN7SKP188	0.00127724
RN7SKP190	0.00194782
RN7SKP191	0.00156055
RN7SKP196	0.0015534
RN7SKP199	0.00105536
RN7SKP2	0.00153842
RN7SKP200	0.00155386
RN7SKP203	0.0019327
RN7SKP204	0.00087472
RN7SKP205	0.00117196
RN7SKP206	0.00114893
RN7SKP207	0.00223391
RN7SKP211	0.00205872
RN7SKP212	0.00166358
RN7SKP213	0.00117751
RN7SKP216	0.0018152
RN7SKP218	0.00209996
RN7SKP226	0.00159033
RN7SKP227	0.00173808
RN7SKP228	0.00176405
RN7SKP229	0.00167525
RN7SKP242	0.00182627
RN7SKP246	0.00235961
RN7SKP247	0.00163078
RN7SKP249	0.00158528
RN7SKP250	0.00216708
RN7SKP252	0.00111666
RN7SKP254	0.000940055
RN7SKP263	0.0022764
RN7SKP27	0.00138395
RN7SKP276	0.00150753
RN7SKP277	0.00125443
RN7SKP278	0.00196046
RN7SKP279	0.00115432
RN7SKP280	0.00157919
RN7SKP284	0.00153614
RN7SKP289	0.00268485
RN7SKP293	0.00165048
RN7SKP294	0.000722875
RN7SKP297	0.00182902
RN7SKP36	0.00213478
RN7SKP44	0.00206718
RN7SKP46	0.00199326
RN7SKP48	0.00139558
RN7SKP49	0.00252993
RN7SKP55	0.0016092
RN7SKP6	0.00266988
RN7SKP61	0.00136112
RN7SKP62	0.00227622
RN7SKP73	0.0009891
RN7SKP79	0.00183512
RN7SKP82	0.00176235
RN7SKP89	0.00247515
RN7SKP91	0.00107235
RN7SKP93	0.004166
RN7SL101P	0.00161055
RN7SL102P	0.00206638
RN7SL104P	0.00162908
RN7SL112P	0.00132899
RN7SL120P	0.0018797
RN7SL122P	0.000937158
RN7SL131P	0.001341
RN7SL135P	0.00204017
RN7SL13P	0.00145644
RN7SL140P	0.0018188
RN7SL142P	0.00134156
RN7SL147P	0.00193059
RN7SL150P	0.00212938
RN7SL151P	0.00143034
RN7SL157P	0.00150621
RN7SL167P	0.00117024
RN7SL170P	0.00154127
RN7SL184P	0.00201217
RN7SL193P	0.00156168
RN7SL194P	0.00209383
RN7SL198P	0.00242221
RN7SL201P	0.00252334
RN7SL204P	0.00142887
RN7SL205P	0.00236829
RN7SL207P	0.00116969
RN7SL215P	0.00128923
RN7SL221P	0.00122854
RN7SL222P	0.00122002
RN7SL223P	0.00180473
RN7SL224P	0.00190777
RN7SL231P	0.00137604
RN7SL232P	0.00274974
RN7SL245P	0.0015264
RN7SL250P	0.00138736
RN7SL252P	0.00159024
RN7SL255P	0.00149874
RN7SL265P	0.00162652
RN7SL271P	0.000992723
RN7SL281P	0.00106499
RN7SL282P	0.00135158
RN7SL283P	0.00207529
RN7SL292P	0.00223022
RN7SL299P	0.00200583
RN7SL300P	0.00232968
RN7SL304P	0.00178387
RN7SL309P	0.00224052
RN7SL317P	0.00115782
RN7SL318P	0.00189161
RN7SL338P	0.00179611
RN7SL33P	0.00171199
RN7SL340P	0.0018014
RN7SL342P	0.00170168
RN7SL352P	0.000962182
RN7SL357P	0.00140356
RN7SL358P	0.000788678
RN7SL366P	0.00131268
RN7SL380P	0.00188753
RN7SL392P	0.00193662
RN7SL401P	0.00166364
RN7SL408P	0.0012959
RN7SL419P	0.001645
RN7SL423P	0.00130226
RN7SL446P	0.00160392
RN7SL447P	0.00155736
RN7SL451P	0.00163157
RN7SL468P	0.00189035
RN7SL478P	0.00166758
RN7SL479P	0.00205625
RN7SL483P	0.00197559
RN7SL492P	0.00138563
RN7SL493P	0.00154683
RN7SL499P	0.00165533
RN7SL50P	0.00118484
RN7SL513P	0.00142387
RN7SL514P	0.00107791
RN7SL51P	0.00153398
RN7SL523P	0.00192635
RN7SL531P	0.00057261
RN7SL542P	0.00170852
RN7SL547P	0.00106745
RN7SL554P	0.00140125
RN7SL555P	0.00109918
RN7SL556P	0.00229065
RN7SL557P	0.000878689
RN7SL564P	0.00151967
RN7SL568P	0.00107672
RN7SL569P	0.00158074
RN7SL571P	0.00226782
RN7SL572P	0.0013635
RN7SL576P	0.00143008
RN7SL583P	0.00219052
RN7SL585P	0.0014884
RN7SL58P	0.00172254
RN7SL592P	0.00188013
RN7SL599P	0.00173162
RN7SL601P	0.0010232
RN7SL603P	0.00167953
RN7SL605P	0.00173741
RN7SL609P	0.00156104
RN7SL611P	0.00189619
RN7SL626P	0.00122345
RN7SL633P	0.00140516
RN7SL636P	0.00153775
RN7SL637P	0.00146
RN7SL63P	0.00180665
RN7SL649P	0.00314074
RN7SL651P	0.00140582
RN7SL654P	0.0012985
RN7SL668P	0.00175506
RN7SL66P	0.00149536
RN7SL675P	0.00131973
RN7SL686P	0.00165153
RN7SL691P	0.00153319
RN7SL699P	0.00127648
RN7SL700P	0.00176591
RN7SL701P	0.00166354
RN7SL705P	0.0016157
RN7SL70P	0.00112946
RN7SL711P	0.00200681
RN7SL714P	0.00119939
RN7SL718P	0.0014685
RN7SL723P	0.00131837
RN7SL729P	0.00158608
RN7SL72P	0.00117457
RN7SL761P	0.00228321
RN7SL766P	0.00181653
RN7SL770P	0.00144092
RN7SL776P	0.00120207
RN7SL782P	0.00139409
RN7SL783P	0.00119429
RN7SL794P	0.000638718
RN7SL795P	0.00141517
RN7SL797P	0.0012307
RN7SL79P	0.00248355
RN7SL7P	0.00128326
RN7SL800P	0.0012175
RN7SL802P	0.00218829
RN7SL807P	0.00127566
RN7SL808P	0.00208318
RN7SL809P	0.00234971
RN7SL811P	0.00196019
RN7SL836P	0.00121183
RN7SL843P	0.00130271
RN7SL854P	0.00216554
RN7SL865P	0.00201542
RN7SL869P	0.00113001
RN7SL87P	0.00213359
RN7SL88P	0.00166391
RN7SL89P	0.0019354
RN7SL90P	0.00123168
RN7SL95P	0.00149275
RN7SL97P	0.001839
RNA5-8SP7	0.00283901
RNA5SP103	0.00107972
RNA5SP106	0.00136902
RNA5SP107	0.00130765
RNA5SP110	0.00168385
RNA5SP117	0.00162329
RNA5SP121	0.000989584
RNA5SP124	0.00145322
RNA5SP127	0.00165577
RNA5SP136	0.00180622
RNA5SP137	0.00242074
RNA5SP142	0.00189787
RNA5SP144	0.00204983
RNA5SP158	0.00874547
RNA5SP161	0.00185899
RNA5SP164	0.00114125
RNA5SP166	0.000865436
RNA5SP169	0.0015709
RNA5SP173	0.00150244
RNA5SP178	0.000891967
RNA5SP181	0.00285976
RNA5SP182	0.00153658
RNA5SP185	0.0017747
RNA5SP189	0.00165963
RNA5SP190	0.00201992
RNA5SP199	0.00120365
RNA5SP200	0.00126125
RNA5SP202	0.00108452
RNA5SP205	0.00139395
RNA5SP211	0.00273338
RNA5SP215	0.00304109
RNA5SP224	0.00170295
RNA5SP225	0.00085947
RNA5SP228	0.00235351
RNA5SP231	0.00166392
RNA5SP234	0.00111741
RNA5SP239	0.00103893
RNA5SP24	0.0015067
RNA5SP255	0.00172051
RNA5SP258	0.00135939
RNA5SP261	0.00138207
RNA5SP266	0.000990858
RNA5SP267	0.00217237
RNA5SP271	0.00155358
RNA5SP275	0.00188488
RNA5SP279	0.00205204
RNA5SP281	0.00175941
RNA5SP286	0.00129463
RNA5SP287	0.00111532
RNA5SP291	0.00161202
RNA5SP293	0.00152176
RNA5SP299	0.00158506
RNA5SP318	0.00279132
RNA5SP32	0.00163076
RNA5SP326	0.00117576
RNA5SP329	0.00146095
RNA5SP331	0.00122739
RNA5SP341	0.0020109
RNA5SP342	0.00162847
RNA5SP347	0.00143058
RNA5SP348	0.00257452
RNA5SP349	0.00119488
RNA5SP350	0.000871619
RNA5SP353	0.00189709
RNA5SP36	0.00153559
RNA5SP360	0.00193638
RNA5SP362	0.00178716
RNA5SP376	0.0022795
RNA5SP38	0.00240493
RNA5SP384	0.00153527
RNA5SP388	0.00176818
RNA5SP40	0.00199288
RNA5SP400	0.00215001
RNA5SP401	0.000850849
RNA5SP403	0.0015308
RNA5SP404	0.00151658
RNA5SP41	0.00128833
RNA5SP427	0.00134104
RNA5SP428	0.00146058
RNA5SP430	0.00196858
RNA5SP431	0.00104463
RNA5SP433	0.00153929
RNA5SP443	0.00476821
RNA5SP446	0.000892565
RNA5SP448	0.00181583
RNA5SP45	0.00141043
RNA5SP455	0.00150167
RNA5SP456	0.00166127
RNA5SP459	0.00198761
RNA5SP461	0.00157348
RNA5SP470	0.00220795
RNA5SP471	0.000650931
RNA5SP472	0.000798058
RNA5SP478	0.00126981
RNA5SP484	0.000983005
RNA5SP487	0.00180621
RNA5SP49	0.00153623
RNA5SP490	0.00196721
RNA5SP495	0.00132459
RNA5SP50	0.0021618
RNA5SP52	0.00119826
RNA5SP56	0.00226697
RNA5SP62	0.000744348
RNA5SP63	0.000747596
RNA5SP65	0.00185333
RNA5SP69	0.00207093
RNA5SP73	0.00186438
RNA5SP75	0.00183144
RNA5SP84	0.00240352
RNA5SP86	0.00156662
RNA5SP99	0.00248254
RNASE1	0.00202562
RNASE10	0.000997692
RNASE11	0.00149652
RNASE3	0.0025258
RNASE4	0.00145574
RNASE9	0.00156808
RNASEH2B	0.0015097
RNASEH2B-AS1	0.00153673
RNASEL	0.00140247
RNASET2	0.00320656
RND1	0.00207612
RND3	0.00149011
RNF10	0.00254774
RNF103-CHMP3	0.00184984
RNF10P1	0.00202809
RNF111	0.00112485
RNF115	0.00301833
RNF125	0.0020521
RNF126	0.000939871
RNF126P1	0.000863635
RNF13	0.00134932
RNF130	0.00167245
RNF133	0.00122926
RNF138	0.00187533
RNF139	0.00117677
RNF14	0.0011583
RNF144A	0.000595016
RNF144B	0.00171475
RNF145	0.00135236
RNF150	0.00157533
RNF151	0.00105596
RNF152	0.00265958
RNF157	0.00155408
RNF165	0.0013119
RNF166	0.0018344
RNF168	0.00128794
RNF17	0.00213211
RNF180	0.00194715
RNF182	0.00163399
RNF186	0.00113281
RNF187	0.00196717
RNF2	0.00137146
RNF207	0.00193777
RNF212	0.00174056
RNF213	0.00185412
RNF214	0.00220561
RNF215	0.00156978
RNF216	0.00231697
RNF216P1	0.00165832
RNF217	0.00187541
RNF219	0.0016736
RNF219-AS1	0.00171593
RNF220	0.00187772
RNF24	0.00236121
RNF26	0.00179385
RNF31	0.00382905
RNF32	0.00161364
RNF38	0.00154338
RNF4	0.00142405
RNF44	0.0020501
RNF5P1	0.00128633
RNF6	0.00156448
RNF6P1	0.00150701
RNF7	0.00124057
RNF8	0.00145128
RNFT1P3	0.00134218
RNFT2	0.00150134
RNGTT	0.00242254
RNLS	0.002006
RNMTL1	0.00142104
RNMTL1P1	0.00168015
RNMTL1P2	0.00143928
RNPC3	0.00125087
RNPEP	0.00105108
RNPEPL1	0.00165638
RNPS1P1	0.0016263
RNU1-1	0.00252342
RNU1-104P	0.00160304
RNU1-117P	0.00163144
RNU1-120P	0.00087546
RNU1-130P	0.00204463
RNU1-131P	0.00164309
RNU1-132P	0.00135636
RNU1-136P	0.000950063
RNU1-139P	0.00142239
RNU1-141P	0.00208228
RNU1-146P	0.00128284
RNU1-148P	0.00104636
RNU1-14P	0.00214079
RNU1-150P	0.00205582
RNU1-15P	0.00211355
RNU1-18P	0.0020309
RNU1-21P	0.00225321
RNU1-35P	0.0015685
RNU1-38P	0.00112996
RNU1-43P	0.00195249
RNU1-45P	0.00177894
RNU1-46P	0.00156527
RNU1-47P	0.00184704
RNU1-51P	0.00243177
RNU1-55P	0.00154365
RNU1-58P	0.00133821
RNU1-59P	0.00182464
RNU1-61P	0.00944429
RNU1-65P	0.00193782
RNU1-74P	0.00173378
RNU1-76P	0.00112264
RNU1-80P	0.00109571
RNU1-88P	0.00162255
RNU1-98P	0.00191938
RNU105C	0.00163253
RNU11-5P	0.00132574
RNU2-11P	0.00102627
RNU2-14P	0.00169833
RNU2-16P	0.00256382
RNU2-36P	0.00176687
RNU2-3P	0.0014555
RNU2-40P	0.00168628
RNU2-47P	0.0017524
RNU2-49P	0.0013112
RNU2-52P	0.00111652
RNU2-54P	0.00115359
RNU2-55P	0.00146336
RNU2-63P	0.00130431
RNU2-71P	0.00142298
RNU2-8P	0.00281489
RNU2-9P	0.00118953
RNU3P3	0.00190537
RNU4-10P	0.00167944
RNU4-11P	0.00135385
RNU4-15P	0.00141829
RNU4-17P	0.00198866
RNU4-28P	0.00176462
RNU4-37P	0.00204123
RNU4-39P	0.00252019
RNU4-41P	0.00158284
RNU4-43P	0.00180853
RNU4-58P	0.00170895
RNU4-63P	0.00114017
RNU4-64P	0.00162122
RNU4-66P	0.00203015
RNU4-67P	0.00158561
RNU4-69P	0.0015493
RNU4-71P	0.00130667
RNU4-73P	0.00138584
RNU4-74P	0.00122534
RNU4-75P	0.00193169
RNU4-76P	0.00305704
RNU4-77P	0.00163219
RNU4-7P	0.00305305
RNU4-83P	0.00127937
RNU4-90P	0.00158625
RNU4ATAC5P	0.000974945
RNU4ATAC7P	0.00177734
RNU4ATAC8P	0.00210376
RNU4ATAC9P	0.00106799
RNU5A-2P	0.00143243
RNU5B-6P	0.00195795
RNU5E-4P	0.00291782
RNU5E-5P	0.00150621
RNU5E-7P	0.00179335
RNU5E-9P	0.00235822
RNU6-1006P	0.00192504
RNU6-1007P	0.00120674
RNU6-1013P	0.00229276
RNU6-1014P	0.00150092
RNU6-1018P	0.00115587
RNU6-1023P	0.00263063
RNU6-102P	0.00115054
RNU6-1031P	0.00172379
RNU6-1032P	0.00163585
RNU6-1037P	0.00165395
RNU6-1051P	0.00169149
RNU6-1059P	0.0014833
RNU6-1060P	0.00244021
RNU6-1064P	0.00177383
RNU6-1066P	0.00152531
RNU6-1067P	0.00144611
RNU6-1073P	0.00155747
RNU6-1074P	0.00124781
RNU6-1075P	0.00152208
RNU6-1096P	0.00155282
RNU6-1101P	0.00196208
RNU6-1103P	0.00178386
RNU6-1105P	0.00120586
RNU6-1113P	0.00161526
RNU6-1114P	0.00149924
RNU6-1116P	0.00235811
RNU6-1119P	0.00229185
RNU6-111P	0.00205943
RNU6-1120P	0.00216533
RNU6-1125P	0.00161839
RNU6-1134P	0.00200776
RNU6-1135P	0.00153411
RNU6-1139P	0.00213501
RNU6-113P	0.00192244
RNU6-1140P	0.00251324
RNU6-1145P	0.00116139
RNU6-1146P	0.00176735
RNU6-1158P	0.00111221
RNU6-1161P	0.000724912
RNU6-1163P	0.00138639
RNU6-1176P	0.00177915
RNU6-1179P	0.00202439
RNU6-1180P	0.00262294
RNU6-119P	0.00232656
RNU6-1207P	0.00203785
RNU6-1211P	0.00225892
RNU6-1213P	0.0018555
RNU6-1219P	0.00158552
RNU6-1220P	0.00141148
RNU6-1221P	0.0015754
RNU6-1227P	0.00214004
RNU6-1228P	0.00110594
RNU6-1232P	0.00121596
RNU6-1243P	0.00231451
RNU6-1246P	0.0027605
RNU6-1251P	0.00149639
RNU6-1252P	0.00101673
RNU6-1264P	0.00147035
RNU6-1265P	0.00141977
RNU6-1266P	0.00149647
RNU6-1270P	0.00168001
RNU6-1271P	0.00141637
RNU6-1286P	0.00325228
RNU6-1295P	0.00190799
RNU6-1299P	0.0017206
RNU6-129P	0.00154078
RNU6-1312P	0.00120987
RNU6-1313P	0.00102441
RNU6-1319P	0.00310324
RNU6-1325P	0.00192221
RNU6-1326P	0.00126127
RNU6-1329P	0.00229927
RNU6-134P	0.00166865
RNU6-138P	0.000835059
RNU6-13P	0.00110118
RNU6-144P	0.00245847
RNU6-148P	0.002061
RNU6-153P	0.00139304
RNU6-15P	0.00161889
RNU6-161P	0.00210515
RNU6-163P	0.0010422
RNU6-164P	0.00135689
RNU6-168P	0.0014497
RNU6-176P	0.00169143
RNU6-180P	0.00147684
RNU6-187P	0.00212916
RNU6-189P	0.00130968
RNU6-18P	0.00115493
RNU6-192P	0.0027612
RNU6-193P	0.00160076
RNU6-211P	0.00230895
RNU6-214P	0.0029873
RNU6-215P	0.00182083
RNU6-217P	0.00137838
RNU6-21P	0.000860598
RNU6-224P	0.00234854
RNU6-226P	0.000931032
RNU6-231P	0.00219433
RNU6-232P	0.00272328
RNU6-239P	0.0015861
RNU6-241P	0.00106554
RNU6-242P	0.00180354
RNU6-243P	0.00149479
RNU6-248P	0.00130287
RNU6-256P	0.00140072
RNU6-261P	0.00127245
RNU6-270P	0.00145138
RNU6-274P	0.00205251
RNU6-276P	0.00175182
RNU6-27P	0.00168764
RNU6-280P	0.00196869
RNU6-284P	0.00166735
RNU6-289P	0.00206381
RNU6-290P	0.00180387
RNU6-297P	0.00190529
RNU6-305P	0.00130333
RNU6-317P	0.00221461
RNU6-325P	0.00213741
RNU6-329P	0.00135258
RNU6-340P	0.0020658
RNU6-347P	0.00151862
RNU6-348P	0.00121974
RNU6-349P	0.00128142
RNU6-34P	0.0015971
RNU6-356P	0.00137372
RNU6-363P	0.00146274
RNU6-364P	0.00133861
RNU6-366P	0.0014637
RNU6-367P	0.00136675
RNU6-369P	0.00199988
RNU6-374P	0.00178759
RNU6-380P	0.00156893
RNU6-381P	0.00121477
RNU6-38P	0.000962537
RNU6-391P	0.00239249
RNU6-392P	0.00103562
RNU6-393P	0.00166901
RNU6-400P	0.00428502
RNU6-408P	0.00121991
RNU6-410P	0.00155354
RNU6-412P	0.00106524
RNU6-413P	0.00169782
RNU6-416P	0.00131975
RNU6-426P	0.00123062
RNU6-439P	0.00232061
RNU6-440P	0.00116324
RNU6-442P	0.000948384
RNU6-443P	0.00168199
RNU6-449P	0.00189457
RNU6-451P	0.00186034
RNU6-461P	0.0018306
RNU6-463P	0.00227683
RNU6-464P	0.000953446
RNU6-465P	0.00142153
RNU6-474P	0.00162062
RNU6-475P	0.00249439
RNU6-477P	0.00170639
RNU6-478P	0.00159945
RNU6-487P	0.00101788
RNU6-488P	0.00234641
RNU6-489P	0.00164097
RNU6-492P	0.00266103
RNU6-499P	0.00206942
RNU6-500P	0.00126967
RNU6-525P	0.00231432
RNU6-535P	0.00140672
RNU6-543P	0.00198738
RNU6-544P	0.00106215
RNU6-546P	0.00131632
RNU6-54P	0.00192389
RNU6-556P	0.00170914
RNU6-560P	0.00229031
RNU6-566P	0.00189427
RNU6-567P	0.00201547
RNU6-569P	0.00174653
RNU6-573P	0.00185586
RNU6-576P	0.00263604
RNU6-578P	0.00132266
RNU6-582P	0.00119672
RNU6-590P	0.00192785
RNU6-592P	0.00103796
RNU6-598P	0.00086913
RNU6-604P	0.00117925
RNU6-61P	0.00154406
RNU6-627P	0.00146607
RNU6-62P	0.00171127
RNU6-632P	0.00147354
RNU6-635P	0.00151166
RNU6-636P	0.00162715
RNU6-639P	0.0017688
RNU6-63P	0.00178239
RNU6-643P	0.00156057
RNU6-649P	0.00183051
RNU6-655P	0.0012774
RNU6-660P	0.00136321
RNU6-663P	0.00141681
RNU6-664P	0.00164297
RNU6-667P	0.00207766
RNU6-675P	0.00175063
RNU6-679P	0.00261437
RNU6-67P	0.0013262
RNU6-682P	0.00166165
RNU6-684P	0.00125677
RNU6-692P	0.00121461
RNU6-694P	0.00138545
RNU6-695P	0.00148616
RNU6-696P	0.0011464
RNU6-699P	0.00235177
RNU6-7	0.00147207
RNU6-700P	0.00168909
RNU6-706P	0.00124568
RNU6-70P	0.00199729
RNU6-710P	0.00202353
RNU6-715P	0.0014201
RNU6-716P	0.00181147
RNU6-725P	0.0018538
RNU6-728P	0.00195486
RNU6-72P	0.00205149
RNU6-737P	0.00119118
RNU6-739P	0.00143948
RNU6-73P	0.00115671
RNU6-740P	0.001751
RNU6-741P	0.000838173
RNU6-745P	0.00130603
RNU6-746P	0.00147358
RNU6-753P	0.000972608
RNU6-755P	0.00174818
RNU6-75P	0.00117266
RNU6-765P	0.00150255
RNU6-772P	0.00151758
RNU6-781P	0.00159703
RNU6-783P	0.00123493
RNU6-788P	0.00181444
RNU6-793P	0.00142675
RNU6-797P	0.00122392
RNU6-804P	0.00169126
RNU6-812P	0.001116
RNU6-815P	0.00196081
RNU6-827P	0.00146044
RNU6-830P	0.00188875
RNU6-832P	0.0014848
RNU6-837P	0.00116165
RNU6-839P	0.00177504
RNU6-847P	0.00158654
RNU6-849P	0.00109084
RNU6-857P	0.00165201
RNU6-861P	0.00225069
RNU6-870P	0.00232132
RNU6-880P	0.00232681
RNU6-889P	0.00236204
RNU6-892P	0.00139794
RNU6-896P	0.00115945
RNU6-907P	0.00123052
RNU6-909P	0.00176904
RNU6-911P	0.00283559
RNU6-918P	0.0016971
RNU6-919P	0.00160711
RNU6-922P	0.00214236
RNU6-925P	0.00175462
RNU6-929P	0.00163717
RNU6-931P	0.0010331
RNU6-947P	0.00136368
RNU6-949P	0.00131269
RNU6-962P	0.00136085
RNU6-967P	0.000576896
RNU6-968P	0.00182118
RNU6-971P	0.00243384
RNU6-973P	0.0028733
RNU6-976P	0.00196056
RNU6-982P	0.00169295
RNU6-983P	0.00207585
RNU6-991P	0.0018003
RNU6-993P	0.00116632
RNU6-996P	0.00238038
RNU6-99P	0.0016304
RNU6ATAC	0.00348375
RNU6ATAC13P	0.00253676
RNU6ATAC14P	0.00231031
RNU6ATAC19P	0.00118297
RNU6ATAC20P	0.00233573
RNU6ATAC21P	0.00132457
RNU6ATAC28P	0.0014881
RNU6ATAC2P	0.00141957
RNU6ATAC35P	0.00173905
RNU6ATAC36P	0.00251063
RNU6ATAC37P	0.00102333
RNU6ATAC6P	0.00147064
RNU6ATAC7P	0.00227246
RNU7-114P	0.00158089
RNU7-122P	0.00193846
RNU7-126P	0.00143395
RNU7-133P	0.00183491
RNU7-134P	0.00131704
RNU7-144P	0.00198368
RNU7-145P	0.00129985
RNU7-146P	0.00197715
RNU7-147P	0.00111264
RNU7-148P	0.00213465
RNU7-14P	0.00139134
RNU7-152P	0.00184733
RNU7-155P	0.00138242
RNU7-157P	0.00248305
RNU7-159P	0.001996
RNU7-165P	0.00178924
RNU7-168P	0.00178371
RNU7-173P	0.0015991
RNU7-181P	0.00145503
RNU7-182P	0.00162237
RNU7-183P	0.0014151
RNU7-188P	0.00139741
RNU7-189P	0.00167892
RNU7-190P	0.00250413
RNU7-192P	0.00138374
RNU7-22P	0.00248155
RNU7-24P	0.00165349
RNU7-27P	0.00159964
RNU7-2P	0.00132103
RNU7-34P	0.00204599
RNU7-51P	0.0013751
RNU7-53P	0.00409512
RNU7-62P	0.00153466
RNU7-66P	0.00187973
RNU7-6P	0.00148817
RNU7-74P	0.00217343
RNU7-88P	0.00167251
RNU7-92P	0.00183186
RNU7-93P	0.00128202
RNVU1-17	0.00122765
RNY1P3	0.000985275
RNY1P5	0.00172597
RNY1P8	0.00179172
RNY3P4	0.00232174
RNY3P5	0.0011731
RNY3P8	0.00202178
RNY3P9	0.0013197
RNY4	0.00176893
RNY4P15	0.00128789
RNY4P16	0.00146476
RNY4P18	0.00231412
RNY4P22	0.00195189
RNY4P27	0.0019735
RNY4P30	0.00195528
RNY4P31	0.00123121
RNY5	0.0017669
ROBO1	0.00181454
ROBO2	0.00206035
ROBO2P1	0.00116362
ROBO3	0.00143981
ROBO4	0.0014549
ROCK2	0.00146018
ROPN1	0.00205673
ROPN1B	0.0022582
ROR1	0.00166929
ROR2	0.00194785
RORA	0.00186826
RORB	0.001096
RORC	0.00191806
ROS1	0.00176721
RP1	0.00145859
RP1-101G11.2	0.00182263
RP1-101K10.4	0.00182695
RP1-102D24.5	0.0012949
RP1-102E24.1	0.00136133
RP1-102H19.8	0.00287208
